Member No.;Node;Location;;Forces [kN];;;Moments [kNm];;;
50;20;0.000;M_z;-4.75;0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;2.500;M_z;-4.75;0.00;0.00;0.00;0.26;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-4.75;0.02;0.20;0.00;0.26;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
50;;;;-4.75;-0.02;-0.20;0.00;0.00;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
51;27;0.000;;-4.57;0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;;-4.57;-0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;27;0.000;N;-4.57;0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;N;-4.57;0.00;0.00;0.00;0.26;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;V_y;-4.57;0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;V_y;-4.57;-0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;V_z;-4.57;0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;34;5.000;V_z;-4.57;-0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;1.500;M_T;-4.57;0.01;0.08;0.00;0.21;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;4.000;M_T;-4.57;-0.01;-0.12;0.00;0.16;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;M_y;-4.57;0.00;0.00;0.00;0.26;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;M_y;-4.57;0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;27;0.000;M_z;-4.57;0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;2.500;M_z;-4.57;0.00;0.00;0.00;0.26;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-4.57;0.02;0.20;0.00;0.26;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
51;;;;-4.57;-0.02;-0.20;0.00;0.00;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
52;34;0.000;;-4.36;0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;;-4.36;-0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;41;5.000;N;-4.36;-0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.000;N;-4.36;0.00;0.04;0.00;0.24;-0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;V_y;-4.36;0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;V_y;-4.36;-0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;V_z;-4.36;0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;41;5.000;V_z;-4.36;-0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;M_T;-4.36;0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;M_T;-4.36;0.00;0.00;0.00;0.25;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;M_y;-4.36;0.00;0.00;0.00;0.25;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;M_y;-4.36;0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;34;0.000;M_z;-4.36;0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;2.500;M_z;-4.36;0.00;0.00;0.00;0.25;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-4.36;0.02;0.20;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
52;;;;-4.36;-0.02;-0.20;0.00;0.00;-0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
53;4;0.000;;2.47;0.00;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;;2.47;0.00;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;4;0.000;N;2.47;0.00;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;3.000;N;2.47;0.00;-0.03;0.00;0.19;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;V_y;2.47;0.00;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;V_y;2.47;0.00;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;V_z;2.47;0.00;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;14;5.000;V_z;2.47;0.00;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_T;2.47;0.00;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;M_T;2.47;0.00;0.00;0.00;0.20;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.500;M_y;2.47;0.00;0.00;0.00;0.20;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_y;2.47;0.00;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;4;0.000;M_z;2.47;0.00;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;2.000;M_z;2.47;0.00;0.03;0.00;0.19;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;2.47;0.00;0.16;0.00;0.20;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
53;;;;2.47;0.00;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
54;14;0.000;;-7.44;0.00;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;;-7.44;0.00;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;21;5.000;N;-7.44;0.00;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;1.500;N;-7.44;0.00;0.13;0.00;0.33;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;V_y;-7.44;0.00;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;V_y;-7.44;0.00;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;V_z;-7.44;0.00;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;21;5.000;V_z;-7.44;0.00;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.000;M_T;-7.44;0.00;0.06;0.00;0.38;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_T;-7.44;0.00;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.500;M_y;-7.44;0.00;0.00;0.00;0.39;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_y;-7.44;0.00;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;14;0.000;M_z;-7.44;0.00;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;2.000;M_z;-7.44;0.00;0.06;0.00;0.38;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-7.44;0.00;0.31;0.00;0.39;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
54;;;;-7.44;0.00;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
55;21;0.000;;-6.55;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;;-6.55;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;21;0.000;N;-6.55;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;N;-6.55;0.00;0.00;0.00;0.28;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;V_y;-6.55;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;V_y;-6.55;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;V_z;-6.55;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;28;5.000;V_z;-6.55;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_T;-6.55;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;1.500;M_T;-6.55;0.00;0.09;0.00;0.23;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.500;M_y;-6.55;0.00;0.00;0.00;0.28;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_y;-6.55;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;21;0.000;M_z;-6.55;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;2.000;M_z;-6.55;0.00;0.05;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-6.55;0.00;0.21;0.00;0.28;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
55;;;;-6.55;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
56;28;0.000;;-5.85;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;35;5.000;;-5.85;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;28;0.000;N;-5.85;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.500;N;-5.85;0.00;0.00;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;V_y;-5.85;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;35;5.000;V_y;-5.85;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;V_z;-5.85;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;35;5.000;V_z;-5.85;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_T;-5.85;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_T;-5.85;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.500;M_y;-5.85;0.00;0.00;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_y;-5.85;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;28;0.000;M_z;-5.85;0.00;0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;2.000;M_z;-5.85;0.00;0.05;0.00;0.26;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-5.85;0.00;0.21;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
56;;;;-5.85;0.00;-0.21;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
57;35;0.000;;-5.33;0.00;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;;-5.33;0.00;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;42;5.000;N;-5.33;0.00;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.000;N;-5.33;0.00;0.04;0.00;0.25;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;V_y;-5.33;0.00;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;V_y;-5.33;0.00;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;V_z;-5.33;0.00;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;42;5.000;V_z;-5.33;0.00;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_T;-5.33;0.00;0.00;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_T;-5.33;0.00;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_y;-5.33;0.00;0.00;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_y;-5.33;0.00;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;2.500;M_z;-5.33;0.00;0.00;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;35;0.000;M_z;-5.33;0.00;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-5.33;0.00;0.20;0.00;0.27;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
57;;;;-5.33;0.00;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
58;5;0.000;;1.84;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;;1.84;0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;5;0.000;N;1.84;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;3.000;N;1.84;0.00;-0.03;0.00;0.19;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;V_y;1.84;0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;V_y;1.84;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;V_z;1.84;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;15;5.000;V_z;1.84;0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;M_T;1.84;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;2.500;M_T;1.84;0.00;0.00;0.00;0.20;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;2.500;M_y;1.84;0.00;0.00;0.00;0.20;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;M_y;1.84;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;2.500;M_z;1.84;0.00;0.00;0.00;0.20;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;5;0.000;M_z;1.84;-0.02;0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;1.84;0.02;0.16;0.00;0.20;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
58;;;;1.84;-0.02;-0.16;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
59;15;0.000;;-10.32;-0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;;-10.32;0.03;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Extremes;22;5.000;N;-10.32;0.03;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;1.500;N;-10.32;-0.01;0.13;0.00;0.33;0.03;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;V_y;-10.32;0.03;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;V_y;-10.32;-0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;V_z;-10.32;-0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;22;5.000;V_z;-10.32;0.03;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.500;M_T;-10.32;0.00;0.00;0.00;0.40;0.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;M_T;-10.32;-0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.500;M_y;-10.32;0.00;0.00;0.00;0.40;0.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;M_y;-10.32;-0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;2.500;M_z;-10.32;0.00;0.00;0.00;0.40;0.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;15;0.000;M_z;-10.32;-0.03;0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
Total;;;;-10.32;0.03;0.31;0.00;0.40;0.04;Truss | 7 - CHS 101.6x5 | L : 5.000 m
59;;;;-10.32;-0.03;-0.31;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
;;;;;;;;;;
60;22;0.000;;-4.76;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;29;5.000;;-4.76;0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;22;0.000;N;-4.76;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;2.500;N;-4.76;0.00;0.00;0.00;0.26;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;29;5.000;V_y;-4.76;0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;V_y;-4.76;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;V_z;-4.76;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;29;5.000;V_z;-4.76;0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;M_T;-4.76;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;2.000;M_T;-4.76;0.00;0.04;0.00;0.25;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;2.500;M_y;-4.76;0.00;0.00;0.00;0.26;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;M_y;-4.76;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;2.500;M_z;-4.76;0.00;0.00;0.00;0.26;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;22;0.000;M_z;-4.76;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-4.76;0.02;0.20;0.00;0.26;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
60;;;;-4.76;-0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
61;29;0.000;;-4.59;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;;-4.59;0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;29;0.000;N;-4.59;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.500;N;-4.59;0.00;0.00;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;V_y;-4.59;0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;V_y;-4.59;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;V_z;-4.59;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;36;5.000;V_z;-4.59;0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;4.000;M_T;-4.59;0.01;-0.12;0.00;0.16;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;1.500;M_T;-4.59;-0.01;0.08;0.00;0.21;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.500;M_y;-4.59;0.00;0.00;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;M_y;-4.59;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;2.500;M_z;-4.59;0.00;0.00;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;29;0.000;M_z;-4.59;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-4.59;0.02;0.20;0.00;0.26;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
61;;;;-4.59;-0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
62;36;0.000;;-4.39;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;;-4.39;0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;43;5.000;N;-4.39;0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.000;N;-4.39;0.00;0.04;0.00;0.24;0.02;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;V_y;-4.39;0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;V_y;-4.39;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;V_z;-4.39;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;43;5.000;V_z;-4.39;0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;M_T;-4.39;0.00;0.00;0.00;0.25;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;M_T;-4.39;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;M_y;-4.39;0.00;0.00;0.00;0.25;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;M_y;-4.39;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;2.500;M_z;-4.39;0.00;0.00;0.00;0.25;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;36;0.000;M_z;-4.39;-0.02;0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;-4.39;0.02;0.20;0.00;0.25;0.03;Truss | 6 - CHS 60.3x5 | L : 5.000 m
62;;;;-4.39;-0.02;-0.20;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
63;6;0.000;;1.01;-0.99;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;;0.97;0.00;0.00;0.00;0.04;1.65;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;;0.97;0.00;0.00;0.00;0.04;1.65;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;;1.01;0.99;-0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Extremes;6;0.000;N;1.01;-0.99;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;N;0.97;0.00;0.00;0.00;0.04;1.65;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;V_y;1.01;0.99;-0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;V_y;1.01;-0.99;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;V_z;1.01;-0.99;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;16;5.000;V_z;1.01;0.99;-0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;4.500;M_T;1.01;0.95;-0.04;0.00;0.03;0.49;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;0.500;M_T;1.01;-0.95;0.04;0.00;0.03;0.49;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;3.500;M_y;0.99;0.63;0.00;0.00;0.04;1.31;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;M_y;1.01;-0.99;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;2.500;M_z;0.97;0.00;0.00;0.00;0.04;1.65;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;6;0.000;M_z;1.01;-0.99;0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
Total;;;;1.01;0.99;0.07;0.00;0.04;1.65;Truss | 6 - CHS 60.3x5 | L : 5.000 m
63;;;;0.97;-0.99;-0.07;0.00;0.00;0.00;Truss | 6 - CHS 60.3x5 | L : 5.000 m
;;;;;;;;;;
64;16;0.000;;-14.61;-1.16;0.21;0.00;0.00;0.00;Truss | 7 - CHS 101.6x5 | L : 5.000 m
64;;2.500;;-14.62;0.00;0.00;0.00;0.23;1.91;Truss | 7 - CHS 101.6x5 | L : 5.000 m
